id,name,age,gender,wrist_width,physical_pin,haptic_x,haptic_y,visual_x,visual_y,dist,trial_id,expected_ans,ans
0,dy2,dy2,dy2,40,80,458,724,194,610,287,1,1,
1,dy2,dy2,dy2,40,80,206,674,206,674,287,1,1,1
2,dy2,dy2,dy2,40,80,524,747,524,747,287,2,2,
3,dy2,dy2,dy2,40,80,205,674,194,610,287,2,2,2
4,dy2,dy2,dy2,40,80,217,878,217,878,159,3,2,
5,dy2,dy2,dy2,40,80,464,1025,194,610,159,3,2,2
6,dy2,dy2,dy2,40,80,540,824,540,824,159,4,2,
7,dy2,dy2,dy2,40,80,344,825,194,610,159,4,2,2
8,dy2,dy2,dy2,40,80,508,716,508,716,31,5,2,
9,dy2,dy2,dy2,40,80,318,778,194,610,31,5,2,2
10,dy2,dy2,dy2,40,80,611,696,194,610,31,6,1,
11,dy2,dy2,dy2,40,80,368,736,368,736,31,6,1,1
12,dy2,dy2,dy2,40,80,619,1035,619,1035,0,7,-1,
13,dy2,dy2,dy2,40,80,293,729,293,729,0,7,-1,2
14,dy2,dy2,dy2,40,80,533,735,533,735,128,8,2,
15,dy2,dy2,dy2,40,80,425,899,194,610,128,8,2,2
16,dy2,dy2,dy2,40,80,423,684,194,610,128,9,1,
17,dy2,dy2,dy2,40,80,574,896,574,896,128,9,1,1
18,dy2,dy2,dy2,40,80,502,710,502,710,0,10,-1,
19,dy2,dy2,dy2,40,80,367,868,367,868,0,10,-1,1
20,dy2,dy2,dy2,40,80,196,954,196,954,128,11,2,
21,dy2,dy2,dy2,40,80,586,919,194,610,128,11,2,2
22,dy2,dy2,dy2,40,80,187,996,187,996,128,12,2,
23,dy2,dy2,dy2,40,80,312,734,194,610,128,12,2,1
24,dy2,dy2,dy2,40,80,580,1052,580,1052,256,13,2,
25,dy2,dy2,dy2,40,80,573,815,194,610,256,13,2,2
26,dy2,dy2,dy2,40,80,241,961,194,610,256,14,1,
27,dy2,dy2,dy2,40,80,193,702,193,702,256,14,1,1
28,dy2,dy2,dy2,40,80,291,854,291,854,128,15,2,
29,dy2,dy2,dy2,40,80,213,690,194,610,128,15,2,2
30,dy2,dy2,dy2,40,80,551,698,551,698,128,16,2,
31,dy2,dy2,dy2,40,80,260,754,194,610,128,16,2,2
32,dy2,dy2,dy2,40,80,528,750,528,750,0,17,-1,
33,dy2,dy2,dy2,40,80,375,883,375,883,0,17,-1,1
34,dy2,dy2,dy2,40,80,605,690,605,690,64,18,2,
35,dy2,dy2,dy2,40,80,462,878,194,610,64,18,2,2
36,dy2,dy2,dy2,40,80,190,957,194,610,64,19,1,
37,dy2,dy2,dy2,40,80,642,902,642,902,64,19,1,1
38,dy2,dy2,dy2,40,80,189,924,189,924,0,20,-1,
39,dy2,dy2,dy2,40,80,375,697,375,697,0,20,-1,1
40,dy2,dy2,dy2,40,80,184,675,184,675,64,21,2,
41,dy2,dy2,dy2,40,80,327,876,194,610,64,21,2,2
42,dy2,dy2,dy2,40,80,290,686,290,686,64,22,2,
43,dy2,dy2,dy2,40,80,181,898,194,610,64,22,2,2
44,dy2,dy2,dy2,40,80,361,857,361,857,0,23,-1,
45,dy2,dy2,dy2,40,80,591,673,591,673,0,23,-1,1
46,dy2,dy2,dy2,40,80,186,681,194,610,64,24,1,
47,dy2,dy2,dy2,40,80,514,1022,514,1022,64,24,1,1
48,dy2,dy2,dy2,40,80,611,702,611,702,64,25,2,
49,dy2,dy2,dy2,40,80,254,1030,194,610,64,25,2,2
50,dy2,dy2,dy2,40,80,567,686,567,686,32,26,2,
51,dy2,dy2,dy2,40,80,436,831,194,610,32,26,2,2
52,dy2,dy2,dy2,40,80,561,692,194,610,32,27,1,
53,dy2,dy2,dy2,40,80,556,897,556,897,32,27,1,1
54,dy2,dy2,dy2,40,80,403,713,403,713,0,28,-1,
55,dy2,dy2,dy2,40,80,245,882,245,882,0,28,-1,1
56,dy2,dy2,dy2,40,80,590,832,590,832,32,29,2,
57,dy2,dy2,dy2,40,80,386,788,194,610,32,29,2,2
58,dy2,dy2,dy2,40,80,581,680,581,680,32,30,2,
59,dy2,dy2,dy2,40,80,498,877,194,610,32,30,2,2
60,dy2,dy2,dy2,40,80,313,803,313,803,0,31,-1,
61,dy2,dy2,dy2,40,80,611,706,611,706,0,31,-1,1
62,dy2,dy2,dy2,40,80,415,841,194,610,32,32,1,
63,dy2,dy2,dy2,40,80,638,695,638,695,32,32,1,1
64,dy2,dy2,dy2,40,80,187,957,187,957,32,33,2,
65,dy2,dy2,dy2,40,80,327,824,194,610,32,33,2,2
66,dy2,dy2,dy2,40,80,189,715,189,715,0,34,-1,
67,dy2,dy2,dy2,40,80,257,895,257,895,0,34,-1,1
