id,name,age,gender,wrist_width,physical_pin,haptic_x,haptic_y,visual_x,visual_y,dist,trial_id,expected_ans,ans
0,bsj4,25,M,44.0,29,542,866,542,866,217,1,2,
1,bsj4,25,M,44.0,29,637,688,601,902,217,1,2,2
2,bsj4,25,M,44.0,29,536,847,308,661,294,2,1,
3,bsj4,25,M,44.0,29,179,671,179,671,294,2,1,2
4,bsj4,25,M,44.0,29,216,910,316,634,294,3,1,
5,bsj4,25,M,44.0,29,450,1006,450,1006,294,3,1,1
6,bsj4,25,M,44.0,29,497,695,294,1005,371,4,1,
7,bsj4,25,M,44.0,29,265,902,265,902,371,4,1,2
8,bsj4,25,M,44.0,29,248,681,248,681,371,5,2,
9,bsj4,25,M,44.0,29,586,1011,487,653,371,5,2,1
10,bsj4,25,M,44.0,29,246,881,514,759,294,6,1,
11,bsj4,25,M,44.0,29,618,926,618,926,294,6,1,2
12,bsj4,25,M,44.0,29,340,659,340,659,294,7,2,
13,bsj4,25,M,44.0,29,407,845,166,676,294,7,2,2
14,bsj4,25,M,44.0,29,579,671,424,1008,371,8,1,
15,bsj4,25,M,44.0,29,191,944,191,944,371,8,1,2
16,bsj4,25,M,44.0,29,525,898,171,1008,371,9,1,
17,bsj4,25,M,44.0,29,275,667,275,667,371,9,1,2
18,bsj4,25,M,44.0,29,160,851,428,731,294,10,1,
19,bsj4,25,M,44.0,29,368,677,368,677,294,10,1,2
20,bsj4,25,M,44.0,29,272,866,272,866,294,11,2,
21,bsj4,25,M,44.0,29,379,681,601,874,294,11,2,1
22,bsj4,25,M,44.0,29,181,664,181,664,217,12,2,
23,bsj4,25,M,44.0,29,258,880,170,682,217,12,2,1
24,bsj4,25,M,44.0,29,570,1027,570,1027,217,13,2,
25,bsj4,25,M,44.0,29,545,785,426,603,217,13,2,1
26,bsj4,25,M,44.0,29,355,897,245,810,140,14,1,
27,bsj4,25,M,44.0,29,442,707,442,707,140,14,1,1
28,bsj4,25,M,44.0,29,170,679,170,679,217,15,2,
29,bsj4,25,M,44.0,29,456,787,307,629,217,15,2,1
30,bsj4,25,M,44.0,29,306,904,306,904,217,16,2,
31,bsj4,25,M,44.0,29,340,704,515,575,217,16,2,1
32,bsj4,25,M,44.0,29,613,982,613,982,179,17,2,
33,bsj4,25,M,44.0,29,601,754,600,576,179,17,2,1
34,bsj4,25,M,44.0,29,195,659,352,575,179,18,1,
35,bsj4,25,M,44.0,29,315,853,315,853,179,18,1,2
36,bsj4,25,M,44.0,29,483,718,364,645,140,19,1,
37,bsj4,25,M,44.0,29,299,881,299,881,140,19,1,1
38,bsj4,25,M,44.0,29,301,673,450,574,179,20,1,
39,bsj4,25,M,44.0,29,447,831,447,831,179,20,1,2
40,bsj4,25,M,44.0,29,628,682,628,682,179,21,2,
41,bsj4,25,M,44.0,29,488,888,428,720,179,21,2,2
42,bsj4,25,M,44.0,29,551,681,551,681,217,22,2,
43,bsj4,25,M,44.0,29,487,903,292,807,217,22,2,2
44,bsj4,25,M,44.0,29,604,723,604,723,256,23,2,
45,bsj4,25,M,44.0,29,287,893,167,668,256,23,2,1
46,bsj4,25,M,44.0,29,437,747,182,731,256,24,1,
47,bsj4,25,M,44.0,29,169,721,169,721,256,24,1,2
48,bsj4,25,M,44.0,29,207,924,207,924,217,25,2,
49,bsj4,25,M,44.0,29,346,788,369,572,217,25,2,1
50,bsj4,25,M,44.0,29,171,873,387,856,217,26,1,
51,bsj4,25,M,44.0,29,212,678,212,678,217,26,1,1
52,bsj4,25,M,44.0,29,214,879,214,879,256,27,2,
53,bsj4,25,M,44.0,29,557,980,348,832,256,27,2,1
54,bsj4,25,M,44.0,29,176,713,176,713,256,28,2,
55,bsj4,25,M,44.0,29,396,898,183,756,256,28,2,1
56,bsj4,25,M,44.0,29,425,674,218,610,217,29,1,
57,bsj4,25,M,44.0,29,367,879,367,879,217,29,1,1
58,bsj4,25,M,44.0,29,226,745,389,574,236,30,1,
59,bsj4,25,M,44.0,29,368,908,368,908,236,30,1,2
60,bsj4,25,M,44.0,29,452,682,452,682,236,31,2,
61,bsj4,25,M,44.0,29,160,901,395,873,236,31,2,1
62,bsj4,25,M,44.0,29,584,675,599,892,217,32,1,
63,bsj4,25,M,44.0,29,406,725,406,725,217,32,1,2
64,bsj4,25,M,44.0,29,597,671,380,663,217,33,1,
65,bsj4,25,M,44.0,29,202,663,202,663,217,33,1,2
66,bsj4,25,M,44.0,29,153,882,153,882,198,34,2,
