id,name,age,gender,wrist_width,physical_pin,haptic_x,haptic_y,visual_x,visual_y,dist,trial_id,expected_ans,ans
0,van2,24,F,37.0,-22,371,702,535,550,224,1,1,
1,van2,24,F,37.0,-22,290,909,290,909,224,1,1,2
2,van2,24,F,37.0,-22,615,798,615,798,224,2,2,
3,van2,24,F,37.0,-22,428,662,620,547,224,2,2,2
4,van2,24,F,37.0,-22,154,989,154,989,250,3,2,
5,van2,24,F,37.0,-22,507,671,626,891,250,3,2,1
6,van2,24,F,37.0,-22,536,918,374,728,250,4,1,
7,van2,24,F,37.0,-22,139,629,139,629,250,4,1,2
8,van2,24,F,37.0,-22,250,841,250,841,224,5,2,
9,van2,24,F,37.0,-22,394,623,606,550,224,5,2,1
10,van2,24,F,37.0,-22,431,909,238,795,224,6,1,
11,van2,24,F,37.0,-22,555,653,555,653,224,6,1,1
12,van2,24,F,37.0,-22,494,934,421,695,250,7,1,
13,van2,24,F,37.0,-22,143,880,143,880,250,7,1,2
14,van2,24,F,37.0,-22,160,652,395,566,250,8,1,
15,van2,24,F,37.0,-22,335,818,335,818,250,8,1,1
16,van2,24,F,37.0,-22,154,946,154,946,276,9,2,
17,van2,24,F,37.0,-22,594,629,325,566,276,9,2,2
18,van2,24,F,37.0,-22,336,628,627,710,302,10,1,
19,van2,24,F,37.0,-22,231,791,231,791,302,10,1,1
20,van2,24,F,37.0,-22,457,867,213,648,328,11,1,
21,van2,24,F,37.0,-22,428,652,428,652,328,11,1,2
22,van2,24,F,37.0,-22,582,842,582,842,328,12,2,
23,van2,24,F,37.0,-22,546,643,622,962,328,12,2,1
24,van2,24,F,37.0,-22,277,834,145,562,302,13,1,
25,van2,24,F,37.0,-22,498,699,498,699,302,13,1,2
26,van2,24,F,37.0,-22,416,899,416,899,302,14,2,
27,van2,24,F,37.0,-22,380,655,627,829,302,14,2,1
28,van2,24,F,37.0,-22,329,908,243,646,276,15,1,
29,van2,24,F,37.0,-22,235,631,235,631,276,15,1,2
30,van2,24,F,37.0,-22,614,989,614,989,276,16,2,
31,van2,24,F,37.0,-22,210,613,479,551,276,16,2,2
32,van2,24,F,37.0,-22,622,675,622,675,289,17,2,
33,van2,24,F,37.0,-22,604,863,547,580,289,17,2,1
34,van2,24,F,37.0,-22,462,656,624,896,289,18,1,
35,van2,24,F,37.0,-22,354,942,354,942,289,18,1,2
36,van2,24,F,37.0,-22,350,641,610,548,276,19,1,
