id,name,age,gender,wrist_width,physical_pin,haptic_x,haptic_y,visual_x,visual_y,dist,trial_id,expected_ans,ans
0,xfj5,24,M,46.0,29,583,726,583,726,402,1,2,
1,xfj5,24,M,46.0,29,247,660,600,853,402,1,2,2
2,xfj5,24,M,46.0,29,528,674,301,1006,402,2,1,
3,xfj5,24,M,46.0,29,623,907,623,907,402,2,1,1
4,xfj5,24,M,46.0,29,220,660,220,660,364,3,2,
5,xfj5,24,M,46.0,29,520,836,197,1003,364,3,2,2
6,xfj5,24,M,46.0,29,631,662,516,1007,364,4,1,
7,xfj5,24,M,46.0,29,327,730,327,730,364,4,1,1
8,xfj5,24,M,46.0,29,160,885,477,813,325,5,1,
9,xfj5,24,M,46.0,29,581,746,581,746,325,5,1,2
10,xfj5,24,M,46.0,29,222,678,222,678,364,6,2,
11,xfj5,24,M,46.0,29,616,1011,421,704,364,6,2,2
12,xfj5,24,M,46.0,29,488,856,168,683,364,7,1,
13,xfj5,24,M,46.0,29,370,698,370,698,364,7,1,2
14,xfj5,24,M,46.0,29,159,772,159,772,402,8,2,
15,xfj5,24,M,46.0,29,608,969,530,575,402,8,2,2
16,xfj5,24,M,46.0,29,627,727,338,1006,402,9,1,
17,xfj5,24,M,46.0,29,198,1042,198,1042,402,9,1,1
18,xfj5,24,M,46.0,29,605,993,605,993,364,10,2,
19,xfj5,24,M,46.0,29,443,882,167,645,364,10,2,2
20,xfj5,24,M,46.0,29,446,673,600,1002,364,11,1,
21,xfj5,24,M,46.0,29,156,908,156,908,364,11,1,1
22,xfj5,24,M,46.0,29,623,715,480,1007,325,12,1,
23,xfj5,24,M,46.0,29,599,910,599,910,325,12,1,2
24,xfj5,24,M,46.0,29,174,807,427,574,344,13,1,
25,xfj5,24,M,46.0,29,514,997,514,997,344,13,1,1
26,xfj5,24,M,46.0,29,487,751,254,1005,344,14,1,
27,xfj5,24,M,46.0,29,277,913,277,913,344,14,1,1
28,xfj5,24,M,46.0,29,197,702,495,572,325,15,1,
29,xfj5,24,M,46.0,29,223,920,223,920,325,15,1,1
30,xfj5,24,M,46.0,29,556,848,279,678,325,16,1,
31,xfj5,24,M,46.0,29,385,712,385,712,325,16,1,2
32,xfj5,24,M,46.0,29,454,913,167,723,344,17,1,
33,xfj5,24,M,46.0,29,592,740,592,740,344,17,1,2
34,xfj5,24,M,46.0,29,318,982,167,651,364,18,1,
35,xfj5,24,M,46.0,29,503,698,503,698,364,18,1,2
36,xfj5,24,M,46.0,29,574,880,229,715,383,19,1,
37,xfj5,24,M,46.0,29,314,849,314,849,383,19,1,2
38,xfj5,24,M,46.0,29,532,700,270,1005,402,20,1,
39,xfj5,24,M,46.0,29,193,1014,193,1014,402,20,1,1
40,xfj5,24,M,46.0,29,199,813,199,813,402,21,2,
41,xfj5,24,M,46.0,29,534,722,250,1006,402,21,2,2
42,xfj5,24,M,46.0,29,232,886,232,886,383,22,2,
43,xfj5,24,M,46.0,29,238,676,602,796,383,22,2,2
44,xfj5,24,M,46.0,29,533,670,353,1008,383,23,1,
45,xfj5,24,M,46.0,29,212,870,212,870,383,23,1,1
46,xfj5,24,M,46.0,29,321,700,321,700,364,24,2,
47,xfj5,24,M,46.0,29,554,869,226,713,364,24,2,1
48,xfj5,24,M,46.0,29,226,705,226,705,383,25,2,
49,xfj5,24,M,46.0,29,520,717,269,1006,383,25,2,2
50,xfj5,24,M,46.0,29,444,896,170,628,383,26,1,
51,xfj5,24,M,46.0,29,540,706,540,706,383,26,1,2
52,xfj5,24,M,46.0,29,641,901,308,675,402,27,1,
53,xfj5,24,M,46.0,29,438,1048,438,1048,402,27,1,2
54,xfj5,24,M,46.0,29,264,675,600,929,421,28,1,
55,xfj5,24,M,46.0,29,555,869,555,869,421,28,1,1
56,xfj5,24,M,46.0,29,454,699,166,1006,421,29,1,
57,xfj5,24,M,46.0,29,217,911,217,911,421,29,1,1
58,xfj5,24,M,46.0,-22,457,759,241,590,274,1,1,
59,xfj5,24,M,46.0,-22,235,815,235,815,274,1,1,1
60,xfj5,24,M,46.0,-22,454,1032,454,1032,274,2,2,
61,xfj5,24,M,46.0,-22,467,829,440,556,274,2,2,2
62,xfj5,24,M,46.0,-22,554,644,554,644,248,3,2,
63,xfj5,24,M,46.0,-22,628,876,477,679,248,3,2,1
64,xfj5,24,M,46.0,-22,593,655,323,607,274,4,1,
65,xfj5,24,M,46.0,-22,135,907,135,907,274,4,1,1
66,xfj5,24,M,46.0,-22,247,643,247,643,274,5,2,
67,xfj5,24,M,46.0,-22,429,798,175,696,274,5,2,1
68,xfj5,24,M,46.0,-22,185,910,185,910,300,6,2,
69,xfj5,24,M,46.0,-22,148,655,428,548,300,6,2,2
70,xfj5,24,M,46.0,-22,328,819,328,819,300,7,2,
71,xfj5,24,M,46.0,-22,483,654,623,920,300,7,2,2
72,xfj5,24,M,46.0,-22,374,936,170,753,274,8,1,
73,xfj5,24,M,46.0,-22,346,736,346,736,274,8,1,1
74,xfj5,24,M,46.0,-22,278,926,278,926,274,9,2,
75,xfj5,24,M,46.0,-22,428,825,156,788,274,9,2,2
76,xfj5,24,M,46.0,-22,211,717,459,704,248,10,1,
77,xfj5,24,M,46.0,-22,325,928,325,928,248,10,1,1
78,xfj5,24,M,46.0,-22,146,746,296,549,248,11,1,
79,xfj5,24,M,46.0,-22,572,658,572,658,248,11,1,2
80,xfj5,24,M,46.0,-22,174,644,174,644,274,12,2,
81,xfj5,24,M,46.0,-22,619,646,625,920,274,12,2,2
82,xfj5,24,M,46.0,-22,610,857,441,641,274,13,1,
