id,name,age,gender,wrist_width,physical_pin,haptic_x,haptic_y,visual_x,visual_y,dist,trial_id,expected_ans,ans
0,xfj2,24,M,46.0,29,482,689,599,950,286,1,1,
1,xfj2,24,M,46.0,29,161,934,161,934,286,1,1,1
2,xfj2,24,M,46.0,29,193,728,193,728,286,2,2,
3,xfj2,24,M,46.0,29,325,890,181,643,286,2,2,2
4,xfj2,24,M,46.0,29,362,673,362,673,209,3,2,
5,xfj2,24,M,46.0,29,203,828,323,657,209,3,2,2
6,xfj2,24,M,46.0,29,403,782,403,782,209,4,2,
7,xfj2,24,M,46.0,29,166,665,354,573,209,4,2,1
8,xfj2,24,M,46.0,29,441,755,441,755,286,5,2,
9,xfj2,24,M,46.0,29,630,678,597,962,286,5,2,2
10,xfj2,24,M,46.0,29,156,1036,156,1036,286,6,2,
11,xfj2,24,M,46.0,29,360,679,601,833,286,6,2,2
12,xfj2,24,M,46.0,29,523,903,341,800,209,7,1,
13,xfj2,24,M,46.0,29,313,788,313,788,209,7,1,2
14,xfj2,24,M,46.0,29,614,907,418,698,286,8,1,
15,xfj2,24,M,46.0,29,503,659,503,659,286,8,1,2
16,xfj2,24,M,46.0,29,568,896,243,734,363,9,1,
17,xfj2,24,M,46.0,29,445,740,445,740,363,9,1,2
18,xfj2,24,M,46.0,29,271,875,591,573,440,10,1,
19,xfj2,24,M,46.0,29,444,700,444,700,440,10,1,2
20,xfj2,24,M,46.0,29,179,900,584,578,517,11,1,
21,xfj2,24,M,46.0,29,535,682,535,682,517,11,1,1
