id,name,age,gender,wrist_width,physical_pin,haptic_x,haptic_y,visual_x,visual_y,dist,trial_id,expected_ans,ans
0,bsj1,25,M,44.0,-22,628,680,628,680,226,1,2,
1,bsj1,25,M,44.0,-22,145,648,348,548,226,1,2,2
2,bsj1,25,M,44.0,-22,333,641,333,641,252,2,2,
3,bsj1,25,M,44.0,-22,270,823,144,605,252,2,2,1
4,bsj1,25,M,44.0,-22,391,648,623,550,252,3,1,
5,bsj1,25,M,44.0,-22,519,839,519,839,252,3,1,2
6,bsj1,25,M,44.0,-22,541,652,541,652,226,4,2,
7,bsj1,25,M,44.0,-22,162,720,308,547,226,4,2,2
8,bsj1,25,M,44.0,-22,166,922,166,922,252,5,2,
9,bsj1,25,M,44.0,-22,209,653,438,548,252,5,2,2
10,bsj1,25,M,44.0,-22,392,764,392,764,278,6,2,
11,bsj1,25,M,44.0,-22,620,638,624,916,278,6,2,1
12,bsj1,25,M,44.0,-22,619,891,596,614,278,7,1,
13,bsj1,25,M,44.0,-22,206,629,206,629,278,7,1,2
14,bsj1,25,M,44.0,-22,445,900,445,900,252,8,2,
15,bsj1,25,M,44.0,-22,142,637,378,549,252,8,2,2
16,bsj1,25,M,44.0,-22,511,891,342,671,278,9,1,
17,bsj1,25,M,44.0,-22,196,633,196,633,278,9,1,2
18,bsj1,25,M,44.0,-22,520,694,520,694,278,10,2,
19,bsj1,25,M,44.0,-22,601,896,447,664,278,10,2,1
20,bsj1,25,M,44.0,-22,481,1028,414,772,265,11,1,
21,bsj1,25,M,44.0,-22,408,689,408,689,265,11,1,2
22,bsj1,25,M,44.0,-22,133,647,133,647,265,12,2,
23,bsj1,25,M,44.0,-22,604,991,368,870,265,12,2,2
24,bsj1,25,M,44.0,-22,204,899,204,899,278,13,2,
25,bsj1,25,M,44.0,-22,143,631,408,548,278,13,2,
