id,name,age,gender,wrist_width,physical_pin,haptic_x,haptic_y,visual_x,visual_y,dist,trial_id,expected_ans,ans
0,wwc3,27,M,40.0,80,419,829,419,829,249,1,2,
1,wwc3,27,M,40.0,80,187,936,194,687,249,1,2,2
2,wwc3,27,M,40.0,80,193,686,440,655,249,2,1,
3,wwc3,27,M,40.0,80,569,1019,569,1019,249,2,1,1
4,wwc3,27,M,40.0,80,286,797,286,797,121,3,2,
5,wwc3,27,M,40.0,80,549,1039,453,965,121,3,2,2
6,wwc3,27,M,40.0,80,560,765,560,765,121,4,2,
7,wwc3,27,M,40.0,80,242,991,268,873,121,4,2,1
8,wwc3,27,M,40.0,80,189,788,409,672,249,5,1,
9,wwc3,27,M,40.0,80,542,674,542,674,249,5,1,1
10,wwc3,27,M,40.0,80,569,883,429,677,249,6,1,
11,wwc3,27,M,40.0,80,203,694,203,694,249,6,1,1
12,wwc3,27,M,40.0,80,286,860,286,860,121,7,2,
13,wwc3,27,M,40.0,80,195,703,316,695,121,7,2,1
14,wwc3,27,M,40.0,80,358,812,213,610,249,8,1,
15,wwc3,27,M,40.0,80,194,721,194,721,249,8,1,1
16,wwc3,27,M,40.0,80,328,890,323,641,249,9,1,
17,wwc3,27,M,40.0,80,590,945,590,945,249,9,1,1
18,wwc3,27,M,40.0,80,206,680,326,666,121,10,1,
19,wwc3,27,M,40.0,80,201,885,201,885,121,10,1,1
20,wwc3,27,M,40.0,80,475,765,446,647,121,11,1,
21,wwc3,27,M,40.0,80,199,1055,199,1055,121,11,1,1
22,wwc3,27,M,40.0,80,477,674,477,674,0,12,-1,
23,wwc3,27,M,40.0,80,200,904,200,904,0,12,-1,2
24,wwc3,27,M,40.0,80,579,713,555,654,64,13,1,
25,wwc3,27,M,40.0,80,290,771,290,771,64,13,1,1
26,wwc3,27,M,40.0,80,514,792,514,792,64,14,2,
27,wwc3,27,M,40.0,80,352,683,295,653,64,14,2,1
28,wwc3,27,M,40.0,80,540,779,437,703,128,15,1,
29,wwc3,27,M,40.0,80,194,820,194,820,128,15,1,1
30,wwc3,27,M,40.0,80,564,942,564,942,128,16,2,
31,wwc3,27,M,40.0,80,636,697,508,692,128,16,2,2
32,wwc3,27,M,40.0,80,448,869,438,806,64,17,1,
33,wwc3,27,M,40.0,80,532,682,532,682,64,17,1,1
34,wwc3,27,M,40.0,80,563,878,563,878,64,18,2,
35,wwc3,27,M,40.0,80,320,968,261,943,64,18,2,1
36,wwc3,27,M,40.0,80,256,701,256,701,128,19,2,
37,wwc3,27,M,40.0,80,372,887,344,762,128,19,2,1
38,wwc3,27,M,40.0,80,509,731,509,731,192,20,2,
39,wwc3,27,M,40.0,80,313,855,307,663,192,20,2,2
40,wwc3,27,M,40.0,80,492,709,492,709,192,21,2,
41,wwc3,27,M,40.0,80,198,691,375,616,192,21,2,2
42,wwc3,27,M,40.0,80,197,890,277,790,128,22,1,
43,wwc3,27,M,40.0,80,489,684,489,684,128,22,1,2
44,wwc3,27,M,40.0,80,201,999,201,999,192,23,2,
45,wwc3,27,M,40.0,80,438,771,246,764,192,23,2,2
46,wwc3,27,M,40.0,80,213,972,213,972,192,24,2,
47,wwc3,27,M,40.0,80,318,786,260,603,192,24,2,2
48,wwc3,27,M,40.0,80,199,902,199,902,160,25,2,
