id,name,age,gender,wrist_width,physical_pin,haptic_x,haptic_y,visual_x,visual_y,dist,trial_id,expected_ans,ans
0,ht2,30,M,43.0,29,425,743,425,743,271,1,2,
1,ht2,30,M,43.0,29,173,798,382,625,271,1,2,1
2,ht2,30,M,43.0,29,577,657,577,657,271,2,2,
3,ht2,30,M,43.0,29,426,823,290,588,271,2,2,1
4,ht2,30,M,43.0,29,609,676,426,612,194,3,1,
5,ht2,30,M,43.0,29,589,874,589,874,194,3,1,1
6,ht2,30,M,43.0,29,449,714,599,940,271,4,1,
7,ht2,30,M,43.0,29,180,651,180,651,271,4,1,2
8,ht2,30,M,43.0,29,594,952,594,952,271,5,2,
9,ht2,30,M,43.0,29,491,731,600,979,271,5,2,1
10,ht2,30,M,43.0,29,164,700,311,573,194,6,1,
11,ht2,30,M,43.0,29,522,923,522,923,194,6,1,2
12,ht2,30,M,43.0,29,534,668,534,668,194,7,2,
13,ht2,30,M,43.0,29,280,773,248,582,194,7,2,1
14,ht2,30,M,43.0,29,419,898,304,875,117,8,1,
15,ht2,30,M,43.0,29,179,702,179,702,117,8,1,2
16,ht2,30,M,43.0,29,154,921,241,842,117,9,1,
17,ht2,30,M,43.0,29,172,676,172,676,117,9,1,1
18,ht2,30,M,43.0,29,353,828,185,730,194,10,1,
19,ht2,30,M,43.0,29,603,671,603,671,194,10,1,2
20,ht2,30,M,43.0,29,491,838,491,838,194,11,2,
21,ht2,30,M,43.0,29,401,684,561,574,194,11,2,1
22,ht2,30,M,43.0,29,437,916,437,916,117,12,2,
23,ht2,30,M,43.0,29,231,803,337,754,117,12,2,1
24,ht2,30,M,43.0,29,385,693,284,633,117,13,1,
25,ht2,30,M,43.0,29,526,888,526,888,117,13,1,2
26,ht2,30,M,43.0,29,215,1046,203,1008,40,14,1,
27,ht2,30,M,43.0,29,312,710,312,710,40,14,1,1
28,ht2,30,M,43.0,29,218,908,290,876,79,15,1,
29,ht2,30,M,43.0,29,487,860,487,860,79,15,1,2
30,ht2,30,M,43.0,29,173,914,173,914,79,16,2,
31,ht2,30,M,43.0,29,561,798,484,783,79,16,2,2
32,ht2,30,M,43.0,29,329,1012,214,990,117,17,1,
33,ht2,30,M,43.0,29,607,658,607,658,117,17,1,1
34,ht2,30,M,43.0,29,609,875,609,875,156,18,2,
35,ht2,30,M,43.0,29,639,670,509,585,156,18,2,2
36,ht2,30,M,43.0,29,607,883,607,883,194,19,2,
37,ht2,30,M,43.0,29,470,758,352,604,194,19,2,2
38,ht2,30,M,43.0,29,161,652,161,652,233,20,2,
39,ht2,30,M,43.0,29,486,900,340,719,233,20,2,1
40,ht2,30,M,43.0,29,390,682,170,608,233,21,1,
41,ht2,30,M,43.0,29,594,946,594,946,233,21,1,2
42,ht2,30,M,43.0,29,619,683,428,648,194,22,1,
43,ht2,30,M,43.0,29,377,884,377,884,194,22,1,1
44,ht2,30,M,43.0,29,281,706,281,706,233,23,2,
45,ht2,30,M,43.0,29,443,825,317,629,233,23,2,1
46,ht2,30,M,43.0,29,327,669,327,669,233,24,2,
47,ht2,30,M,43.0,29,228,885,337,680,233,24,2,1
48,ht2,30,M,43.0,29,608,665,608,665,194,25,2,
49,ht2,30,M,43.0,29,323,712,459,573,194,25,2,1
50,ht2,30,M,43.0,29,167,802,285,648,194,26,1,
51,ht2,30,M,43.0,29,588,853,588,853,194,26,1,2
52,ht2,30,M,43.0,29,491,681,491,681,156,27,2,
53,ht2,30,M,43.0,29,171,942,220,794,156,27,2,2
54,ht2,30,M,43.0,29,513,671,600,844,194,28,1,
55,ht2,30,M,43.0,29,571,911,571,911,194,28,1,2
