id,name,age,gender,wrist_width,physical_pin,haptic_x,haptic_y,visual_x,visual_y,dist,trial_id,expected_ans,ans
0,wwc1,28,M,40.0,29,325,781,325,781,265,1,2,
1,wwc1,28,M,40.0,29,629,1004,409,856,265,1,2,2
2,wwc1,28,M,40.0,29,293,674,293,674,265,2,2,
3,wwc1,28,M,40.0,29,374,910,351,646,265,2,2,2
4,wwc1,28,M,40.0,29,226,754,345,609,188,3,1,
5,wwc1,28,M,40.0,29,517,672,517,672,188,3,1,1
6,wwc1,28,M,40.0,29,194,902,194,902,188,4,2,
7,wwc1,28,M,40.0,29,357,718,202,612,188,4,2,2
8,wwc1,28,M,40.0,29,581,647,470,640,111,5,1,
9,wwc1,28,M,40.0,29,616,906,616,906,111,5,1,2
10,wwc1,28,M,40.0,29,499,669,499,669,188,6,2,
11,wwc1,28,M,40.0,29,469,867,329,741,188,6,2,2
12,wwc1,28,M,40.0,29,522,684,522,684,188,7,2,
13,wwc1,28,M,40.0,29,495,887,307,880,188,7,2,2
14,wwc1,28,M,40.0,29,428,682,428,682,111,8,2,
15,wwc1,28,M,40.0,29,407,877,390,767,111,8,2,1
16,wwc1,28,M,40.0,29,354,671,354,671,188,9,2,
17,wwc1,28,M,40.0,29,575,720,425,606,188,9,2,1
18,wwc1,28,M,40.0,29,589,911,484,668,265,10,1,
19,wwc1,28,M,40.0,29,436,771,436,771,265,10,1,1
20,wwc1,28,M,40.0,29,562,920,313,831,265,11,1,
21,wwc1,28,M,40.0,29,190,960,190,960,265,11,1,1
22,wwc1,28,M,40.0,29,570,770,479,605,188,12,1,
23,wwc1,28,M,40.0,29,275,660,275,660,188,12,1,1
24,wwc1,28,M,40.0,29,385,883,231,775,188,13,1,
25,wwc1,28,M,40.0,29,283,701,283,701,188,13,1,1
26,wwc1,28,M,40.0,29,168,858,182,748,111,14,1,
27,wwc1,28,M,40.0,29,237,664,237,664,111,14,1,1
28,wwc1,28,M,40.0,29,633,657,534,606,111,15,1,
29,wwc1,28,M,40.0,29,451,751,451,751,111,15,1,2
30,wwc1,28,M,40.0,29,176,720,261,597,150,16,1,
31,wwc1,28,M,40.0,29,444,883,444,883,150,16,1,1
32,wwc1,28,M,40.0,29,162,663,312,663,150,17,1,
33,wwc1,28,M,40.0,29,474,768,474,768,150,17,1,2
34,wwc1,28,M,40.0,29,165,986,353,980,188,18,1,
35,wwc1,28,M,40.0,29,352,878,352,878,188,18,1,2
36,wwc1,28,M,40.0,29,320,689,320,689,227,19,2,
37,wwc1,28,M,40.0,29,646,919,472,774,227,19,2,2
38,wwc1,28,M,40.0,29,165,1006,165,1006,227,20,2,
39,wwc1,28,M,40.0,29,280,824,253,599,227,20,2,2
40,wwc1,28,M,40.0,29,426,667,426,667,188,21,2,
41,wwc1,28,M,40.0,29,526,861,375,749,188,21,2,2
42,wwc1,28,M,40.0,29,274,875,274,875,188,22,2,
43,wwc1,28,M,40.0,29,431,745,315,597,188,22,2,2
44,wwc1,28,M,40.0,29,185,883,285,772,150,23,1,
45,wwc1,28,M,40.0,29,617,654,617,654,150,23,1,1
46,wwc1,28,M,40.0,29,431,782,368,647,150,24,1,
47,wwc1,28,M,40.0,29,237,690,237,690,150,24,1,1
48,wwc1,28,M,40.0,29,608,658,608,658,111,25,2,
49,wwc1,28,M,40.0,29,451,854,359,792,111,25,2,2
50,wwc1,28,M,40.0,29,529,679,529,679,111,26,2,
51,wwc1,28,M,40.0,29,166,990,270,950,111,26,2,1
52,wwc1,28,M,40.0,29,374,857,340,711,150,27,1,
53,wwc1,28,M,40.0,29,261,667,261,667,150,27,1,1
54,wwc1,28,M,40.0,29,276,892,267,743,150,28,1,
55,wwc1,28,M,40.0,29,581,958,581,958,150,28,1,1
56,wwc1,28,M,40.0,29,420,784,420,784,111,29,2,
57,wwc1,28,M,40.0,29,168,979,201,873,111,29,2,1
58,wwc1,28,M,40.0,29,612,983,589,835,150,30,1,
59,wwc1,28,M,40.0,29,444,721,444,721,150,30,1,2
60,wwc1,28,M,40.0,29,637,681,637,681,188,31,2,
61,wwc1,28,M,40.0,29,164,661,338,589,188,31,2,2
62,wwc1,28,M,40.0,29,554,1024,399,918,188,32,1,
63,wwc1,28,M,40.0,29,280,761,280,761,188,32,1,1
64,wwc1,28,M,40.0,29,440,869,440,869,169,33,2,
65,wwc1,28,M,40.0,29,580,698,414,667,169,33,2,2
66,wwc1,28,M,40.0,29,408,863,408,863,169,34,2,
67,wwc1,28,M,40.0,29,626,930,459,905,169,34,2,1
68,wwc1,28,M,40.0,29,171,899,346,830,188,35,1,
69,wwc1,28,M,40.0,29,296,1017,296,1017,188,35,1,2
70,wwc1,28,M,40.0,29,163,684,370,675,207,36,1,
71,wwc1,28,M,40.0,29,498,827,498,827,207,36,1,1
72,wwc1,28,M,40.0,29,593,663,389,628,207,37,1,
73,wwc1,28,M,40.0,29,309,959,309,959,207,37,1,1
74,wwc1,28,M,40.0,29,451,675,451,675,188,38,2,
75,wwc1,28,M,40.0,29,611,838,596,651,188,38,2,2
76,wwc1,28,M,40.0,29,422,934,422,934,188,39,2,
77,wwc1,28,M,40.0,29,541,668,366,599,188,39,2,1
78,wwc1,28,M,40.0,29,596,931,596,931,207,40,2,
79,wwc1,28,M,40.0,29,303,775,213,588,207,40,2,1
80,wwc1,28,M,40.0,29,171,689,385,616,227,41,1,
81,wwc1,28,M,40.0,29,620,1041,620,1041,227,41,1,1
82,wwc1,28,M,40.0,29,551,750,346,654,227,42,1,
83,wwc1,28,M,40.0,29,449,914,449,914,227,42,1,1
84,wwc1,28,M,40.0,29,292,783,216,590,207,43,1,
85,wwc1,28,M,40.0,29,460,671,460,671,207,43,1,2
86,wwc1,28,M,40.0,80,498,674,289,630,214,1,1,
87,wwc1,28,M,40.0,80,528,896,528,896,214,1,1,2
88,wwc1,28,M,40.0,80,210,1012,245,672,342,2,1,
89,wwc1,28,M,40.0,80,576,953,576,953,342,2,1,1
90,wwc1,28,M,40.0,80,565,728,241,620,342,3,1,
91,wwc1,28,M,40.0,80,375,676,375,676,342,3,1,2
92,wwc1,28,M,40.0,80,325,897,325,897,470,4,2,
