id,name,age,gender,wrist_width,physical_pin,haptic_x,haptic_y,visual_x,visual_y,dist,trial_id,expected_ans,ans
0,bsj3,25,M,44.0,-22,260,858,260,858,278,1,2,
1,bsj3,25,M,44.0,-22,404,641,625,810,278,1,2,1
2,bsj3,25,M,44.0,-22,392,841,342,568,278,2,1,
3,bsj3,25,M,44.0,-22,594,652,594,652,278,2,1,1
4,bsj3,25,M,44.0,-22,222,739,441,548,291,3,1,
5,bsj3,25,M,44.0,-22,227,927,227,927,291,3,1,2
6,bsj3,25,M,44.0,-22,298,744,513,547,291,4,1,
7,bsj3,25,M,44.0,-22,176,931,176,931,291,4,1,1
8,bsj3,25,M,44.0,-22,579,647,627,947,304,5,1,
9,bsj3,25,M,44.0,-22,141,631,141,631,304,5,1,2
10,bsj3,25,M,44.0,-22,619,1035,619,1035,304,6,2,
11,bsj3,25,M,44.0,-22,250,647,539,552,304,6,2,1
12,bsj3,25,M,44.0,-22,585,805,585,805,291,7,2,
13,bsj3,25,M,44.0,-22,288,807,144,554,291,7,2,1
14,bsj3,25,M,44.0,-22,596,916,305,903,291,8,1,
15,bsj3,25,M,44.0,-22,333,932,333,932,291,8,1,2
16,bsj3,25,M,44.0,-22,509,781,389,1032,278,9,1,
17,bsj3,25,M,44.0,-22,170,861,170,861,278,9,1,2
18,bsj3,25,M,44.0,-22,451,638,626,854,278,10,1,
19,bsj3,25,M,44.0,-22,160,1026,160,1026,278,10,1,2
20,bsj3,25,M,44.0,-22,396,699,396,699,265,11,2,
21,bsj3,25,M,44.0,-22,212,886,476,860,265,11,2,1
22,bsj3,25,M,44.0,-22,544,853,544,853,265,12,2,
23,bsj3,25,M,44.0,-22,406,702,622,548,265,12,2,1
24,bsj3,25,M,44.0,-22,418,890,167,873,252,13,1,
25,bsj3,25,M,44.0,-22,241,773,241,773,252,13,1,2
26,bsj3,25,M,44.0,-22,601,1046,601,1046,252,14,2,
27,bsj3,25,M,44.0,-22,245,627,484,547,252,14,2,2
28,bsj3,25,M,44.0,-22,377,888,225,671,265,15,1,
29,bsj3,25,M,44.0,-22,396,659,396,659,265,15,1,1
30,bsj3,25,M,44.0,-22,594,725,594,725,278,16,2,
31,bsj3,25,M,44.0,-22,187,924,462,883,278,16,2,1
32,bsj3,25,M,44.0,-22,538,833,353,625,278,17,1,
33,bsj3,25,M,44.0,-22,606,637,606,637,278,17,1,1
34,bsj3,25,M,44.0,-22,176,942,176,942,291,18,2,
35,bsj3,25,M,44.0,-22,287,642,563,548,291,18,2,1
36,bsj3,25,M,44.0,-22,309,903,141,665,291,19,1,
37,bsj3,25,M,44.0,-22,245,697,245,697,291,19,1,1
38,bsj3,25,M,44.0,-22,137,872,137,872,304,20,2,
